Date,Price,Open,High,Low,Vol.,Change %
2024-06-03,3767.1,3782.06,3849.47,3759.07,262390.0,-0.4
2024-06-02,3782.08,3815.95,3838.34,3753.62,219620.0,-0.89
2024-06-01,3815.95,3762.63,3832.35,3753.32,143810.0,1.42
2024-05-31,3762.66,3747.89,3844.96,3724.57,294560.0,0.4
2024-05-30,3747.55,3767.22,3824.94,3703.74,293810.0,-0.58
2024-05-29,3769.57,3845.56,3886.44,3745.72,353250.0,-1.98
2024-05-28,3845.56,3894.33,3929.21,3775.08,436240.0,-1.25
2024-05-27,3894.33,3825.99,3976.0,3824.33,393850.0,1.79
2024-05-26,3826.02,3749.28,3881.62,3733.77,313070.0,2.05
2024-05-25,3749.28,3728.32,3776.75,3709.7,170390.0,0.57
2024-05-24,3728.21,3785.61,3829.13,3635.18,514000.0,-1.52
2024-05-23,3785.65,3739.07,3941.42,3645.49,1190000.0,1.25
2024-05-22,3739.08,3790.42,3810.5,3654.54,597460.0,-1.36
2024-05-21,3790.46,3661.04,3833.07,3630.71,1010000.0,3.53
2024-05-20,3661.07,3072.07,3679.47,3048.33,899510.0,19.17
2024-05-19,3072.08,3122.87,3135.99,3058.31,170990.0,-1.63
2024-05-18,3122.87,3092.09,3145.59,3084.73,205740.0,0.97
2024-05-17,3092.75,2944.99,3116.65,2933.39,369550.0,5.02
2024-05-16,2944.99,3032.64,3040.62,2924.2,306250.0,-2.96
2024-05-15,3034.71,2881.99,3041.11,2864.5,363900.0,5.3
2024-05-14,2881.99,2951.01,2958.94,2866.0,279490.0,-2.34
2024-05-13,2951.01,2929.36,2993.23,2865.08,381300.0,0.74
2024-05-12,2929.35,2912.56,2953.92,2903.16,111770.0,0.58
2024-05-11,2912.56,2909.86,2943.58,2889.62,144620.0,0.09
2024-05-10,2909.86,3036.32,3052.94,2882.82,355900.0,-4.16
2024-05-09,3036.32,2974.92,3057.07,2953.21,248780.0,2.06
2024-05-08,2974.94,3006.32,3036.79,2941.71,283760.0,-1.04
2024-05-07,3006.36,3062.03,3128.32,3004.04,315010.0,-1.82
2024-05-06,3062.03,3136.4,3220.04,3048.65,377370.0,-2.37
2024-05-05,3136.4,3117.14,3170.63,3074.55,229160.0,0.62
2024-05-04,3117.23,3102.25,3146.74,3095.58,205590.0,0.48
2024-05-03,3102.25,2987.11,3125.81,2958.98,381950.0,3.85
2024-05-02,2987.12,2973.3,3014.55,2897.11,387640.0,0.47
2024-05-01,2973.27,3014.38,3023.06,2819.19,672370.0,-1.36
2024-04-30,3014.41,3216.85,3250.44,2927.77,591880.0,-6.28
2024-04-29,3216.29,3261.72,3286.75,3119.56,438130.0,-1.39
2024-04-28,3261.69,3255.57,3347.45,3250.66,318130.0,0.19
2024-04-27,3255.57,3131.42,3282.99,3073.79,334660.0,3.98
2024-04-26,3130.9,3155.83,3165.94,3104.77,263090.0,-0.79
2024-04-25,3155.83,3141.03,3189.11,3078.65,369130.0,0.47
2024-04-24,3141.03,3220.11,3292.31,3111.91,409830.0,-2.46
2024-04-23,3220.13,3200.28,3262.5,3153.81,265420.0,0.61
2024-04-22,3200.62,3147.84,3233.84,3130.24,306740.0,1.68
2024-04-21,3147.83,3156.62,3195.43,3116.85,234070.0,-0.28
2024-04-20,3156.63,3056.51,3168.9,3020.82,256050.0,3.29
2024-04-19,3056.23,3064.49,3122.51,2871.82,645650.0,-0.27
2024-04-18,3064.48,2985.82,3089.53,2955.31,423990.0,2.63
2024-04-17,2985.82,3083.42,3123.68,2917.59,524880.0,-3.17
2024-04-16,3083.43,3100.98,3125.19,2998.17,560470.0,-0.56
2024-04-15,3100.94,3152.65,3273.03,3030.76,654920.0,-1.64
2024-04-14,3152.65,3005.96,3168.52,2913.83,799680.0,4.93
2024-04-13,3004.44,3237.16,3296.69,2863.89,1060000.0,-7.27
2024-04-12,3239.86,3502.55,3551.22,3150.92,739630.0,-7.5
2024-04-11,3502.55,3545.16,3615.24,3479.15,349380.0,-1.2
2024-04-10,3545.16,3506.95,3560.13,3419.12,404410.0,1.09
2024-04-09,3506.96,3694.92,3723.75,3459.79,482490.0,-5.09
2024-04-08,3694.93,3454.17,3727.87,3409.58,538850.0,6.97
2024-04-07,3454.17,3351.99,3459.43,3344.89,217800.0,3.05
2024-04-06,3352.03,3317.84,3394.8,3307.23,190080.0,1.03
2024-04-05,3317.84,3327.45,3344.17,3212.89,359700.0,-0.29
2024-04-04,3327.45,3310.82,3435.57,3254.31,371230.0,0.51
2024-04-03,3310.62,3278.01,3366.75,3203.21,426570.0,1.0
2024-04-02,3277.99,3502.84,3505.39,3216.48,647130.0,-6.42
2024-04-01,3502.82,3647.08,3647.08,3421.96,422720.0,-3.96
2024-03-31,3647.09,3506.82,3652.97,3505.17,252380.0,4.0
2024-03-30,3506.83,3509.76,3564.04,3487.64,224950.0,-0.08
2024-03-29,3509.76,3559.43,3583.18,3475.04,334490.0,-1.4
2024-03-28,3559.43,3500.43,3609.66,3470.62,416690.0,1.69
2024-03-27,3500.43,3587.48,3661.91,3462.44,460870.0,-2.43
2024-03-26,3587.5,3590.62,3677.24,3544.55,520429.99999999994,-0.09
2024-03-25,3590.62,3455.35,3651.3,3421.09,584660.0,3.92
2024-03-24,3455.33,3332.87,3469.66,3300.74,270030.0,3.67
2024-03-23,3332.9,3334.19,3430.04,3275.78,334860.0,-0.04
2024-03-22,3334.12,3492.89,3541.65,3254.56,589840.0,-4.55
2024-03-21,3493.23,3514.73,3583.02,3413.6,638790.0,-0.61
2024-03-20,3514.73,3165.07,3531.37,3063.6,1260000.0,11.04
2024-03-19,3165.2,3520.32,3546.23,3151.42,1110000.0,-10.09
2024-03-18,3520.3,3644.77,3644.77,3454.94,588480.0,-3.42
2024-03-17,3644.78,3523.66,3678.07,3421.42,549290.0,3.44
2024-03-16,3523.68,3741.16,3778.6,3476.82,567020.0,-5.81
2024-03-15,3741.12,3881.7,3931.33,3591.51,981710.0,-3.68
2024-03-14,3883.94,4004.3,4009.92,3729.51,672520.0,-3.01
2024-03-13,4004.29,3979.3,4078.48,3935.6,503460.0,0.63
2024-03-12,3979.3,4065.15,4091.28,3843.45,685770.0,-2.11
2024-03-11,4065.02,3878.47,4081.72,3756.39,767300.0,4.81
2024-03-10,3878.47,3905.17,3961.94,3793.64,372520.0,-0.68
2024-03-09,3905.17,3883.2,3941.34,3872.96,265430.0,0.57
2024-03-08,3883.2,3868.75,3991.89,3825.16,686060.0,0.35
2024-03-07,3869.69,3814.56,3932.77,3736.33,568320.0,1.45
2024-03-06,3814.56,3555.94,3899.99,3503.51,1020000.0,7.27
2024-03-05,3556.03,3626.39,3819.79,3237.28,1480000.0,-1.94
2024-03-04,3626.34,3488.67,3638.1,3445.47,769530.0,3.95
2024-03-03,3488.67,3420.64,3491.53,3364.44,363550.0,1.99
2024-03-02,3420.64,3433.51,3459.96,3395.03,296910.0,-0.37
2024-03-01,3433.51,3339.25,3449.56,3339.24,431980.0,2.82
2024-02-29,3339.26,3382.98,3520.8,3300.42,802170.0,-1.29
2024-02-28,3383.03,3242.44,3482.48,3183.92,1010000.0,4.35
2024-02-27,3242.14,3175.94,3285.01,3165.91,674560.0,2.08
2024-02-26,3175.94,3112.59,3193.67,3038.0,582390.0,2.04
2024-02-25,3112.59,2992.29,3117.59,2984.29,450780.0,4.02
2024-02-24,2992.29,2922.24,3005.95,2907.23,251890.0,2.4
2024-02-23,2922.24,2972.47,2992.8,2906.43,441330.0,-1.69
2024-02-22,2972.46,2971.18,3031.76,2907.22,595920.0,0.04
2024-02-21,2971.18,3015.38,3016.76,2871.88,620510.0,-1.47
2024-02-20,3015.38,2944.79,3030.61,2879.82,674550.0,2.4
2024-02-19,2944.8,2880.16,2983.48,2859.82,478680.0,2.25
2024-02-18,2880.1,2785.9,2892.79,2765.97,391110.0,3.38
2024-02-17,2785.9,2801.8,2804.17,2721.21,251970.0,-0.57
2024-02-16,2801.8,2822.59,2856.76,2759.52,401190.0,-0.74
2024-02-15,2822.59,2775.12,2864.41,2760.98,520700.00000000006,1.71
2024-02-14,2775.12,2640.12,2785.51,2619.77,491970.0,5.11
2024-02-13,2640.1,2657.91,2686.14,2597.15,530990.0,-0.67
2024-02-12,2657.87,2506.69,2663.57,2473.54,477420.0,6.03
2024-02-11,2506.69,2500.28,2537.85,2493.83,230910.0,0.26
2024-02-10,2500.28,2486.24,2515.95,2472.92,194430.0,0.56
2024-02-09,2486.24,2419.56,2522.96,2419.16,540920.0,2.76
2024-02-08,2419.56,2424.66,2461.0,2412.01,350330.0,-0.21
2024-02-07,2424.64,2372.65,2443.71,2354.46,355400.0,2.19
2024-02-06,2372.65,2301.83,2390.53,2299.24,381230.0,3.08
2024-02-05,2301.83,2289.78,2336.63,2271.28,244980.0,0.53
2024-02-04,2289.78,2296.5,2310.34,2272.02,180390.0,-0.29
2024-02-03,2296.5,2309.28,2329.5,2293.1,137800.0,-0.55
2024-02-02,2309.28,2304.28,2324.57,2282.87,246890.0,0.22
2024-02-01,2304.28,2283.14,2311.31,2240.79,323610.0,0.93
2024-01-31,2283.14,2343.11,2350.8,2266.8,408790.0,-2.56
2024-01-30,2343.11,2317.79,2389.23,2298.85,387120.0,1.09
2024-01-29,2317.79,2256.92,2320.97,2237.69,318840.0,2.7
2024-01-28,2256.92,2267.91,2306.43,2240.14,216930.0,-0.48
2024-01-27,2267.91,2267.56,2282.16,2252.31,151260.0,0.02
2024-01-26,2267.55,2217.71,2280.83,2195.88,377790.0,2.25
2024-01-25,2217.71,2234.64,2242.85,2173.82,344110.0,-0.76
2024-01-24,2234.64,2243.72,2264.66,2198.89,373250.0,-0.41
2024-01-23,2243.74,2313.65,2351.18,2169.54,750520.0,-3.02
2024-01-22,2313.64,2457.06,2465.97,2304.06,560840.0,-5.84
2024-01-21,2457.06,2472.04,2481.63,2453.48,126520.0,-0.61
2024-01-20,2472.03,2491.81,2491.81,2455.07,143980.0,-0.79
2024-01-19,2491.81,2469.77,2504.09,2418.61,443420.0,0.89
2024-01-18,2469.77,2531.26,2548.79,2430.97,467220.0,-2.43
2024-01-17,2531.26,2588.63,2592.88,2510.0,380900.0,-2.22
2024-01-16,2588.64,2511.95,2613.71,2501.0,395070.0,3.05
2024-01-15,2511.94,2473.96,2553.24,2472.69,332150.0,1.54
2024-01-14,2473.96,2578.36,2578.37,2470.21,316450.0,-4.05
2024-01-13,2578.36,2523.99,2589.98,2498.48,436910.0,2.15
2024-01-12,2523.98,2618.08,2712.88,2462.93,931960.0,-3.59
2024-01-11,2618.08,2581.9,2688.26,2567.55,889360.0,1.41
2024-01-10,2581.79,2344.29,2629.68,2342.21,1120000.0,10.11
2024-01-09,2344.67,2330.99,2369.6,2229.25,588190.0,0.59
2024-01-08,2330.98,2221.4,2357.14,2167.42,565230.0,4.93
2024-01-07,2221.4,2240.49,2254.7,2209.46,216410.0,-0.85
2024-01-06,2240.49,2268.14,2269.65,2217.05,202820.0,-1.22
2024-01-05,2268.12,2267.29,2275.25,2207.4,426010.0,0.04
2024-01-04,2267.27,2209.49,2293.17,2202.99,467010.0,2.62
2024-01-03,2209.49,2355.28,2383.92,2122.78,852010.0,-6.19
2024-01-02,2355.27,2352.06,2430.53,2347.62,491560.0,0.14
2024-01-01,2352.03,2281.89,2352.03,2266.75,229280.0,3.07
2023-12-31,2281.9,2291.7,2320.91,2264.67,232620.0,-0.43
2023-12-30,2291.7,2299.24,2322.76,2269.23,219920.0,-0.33
2023-12-29,2299.24,2344.48,2385.26,2265.63,475370.0,-1.93
2023-12-28,2344.47,2378.63,2443.59,2338.46,626910.0,-1.44
2023-12-27,2378.63,2230.76,2391.53,2213.78,577270.0,6.63
2023-12-26,2230.74,2271.38,2274.71,2184.6,429500.0,-1.79
2023-12-25,2271.38,2263.57,2303.28,2253.25,298170.0,0.35
2023-12-24,2263.57,2308.6,2325.08,2247.73,319330.0,-1.95
2023-12-23,2308.61,2324.24,2330.07,2267.39,266300.0,-0.67
2023-12-22,2324.23,2239.62,2341.52,2232.83,620730.0,3.78
2023-12-21,2239.62,2202.19,2277.72,2183.35,471460.0,1.7
2023-12-20,2202.19,2177.45,2263.3,2161.76,440350.0,1.14
2023-12-19,2177.44,2218.82,2254.75,2137.8,400940.0,-1.86
2023-12-18,2218.8,2197.01,2223.3,2123.06,388260.0,0.99
2023-12-17,2197.04,2229.07,2247.84,2196.06,233480.0,-1.44
2023-12-16,2229.07,2220.41,2262.68,2212.8,206790.0,0.39
2023-12-15,2220.41,2315.4,2317.42,2213.18,349630.0,-4.11
2023-12-14,2315.64,2260.18,2331.63,2237.39,461600.0,2.45
2023-12-13,2260.18,2203.49,2283.84,2148.87,436640.0,2.57
2023-12-12,2203.49,2225.33,2243.34,2168.18,377050.0,-0.98
2023-12-11,2225.34,2352.26,2355.02,2164.16,678030.0,-5.4
2023-12-10,2352.26,2340.55,2376.57,2324.18,206780.0,0.5
2023-12-09,2340.55,2358.42,2401.34,2332.36,304640.0,-0.76
2023-12-08,2358.42,2355.78,2389.36,2340.88,397410.0,0.11
2023-12-07,2355.8,2233.45,2381.65,2224.61,518610.0,5.48
2023-12-06,2233.45,2293.36,2310.2,2223.15,431570.0,-2.61
2023-12-05,2293.34,2243.3,2302.29,2190.96,561410.0,2.22
2023-12-04,2243.54,2192.79,2272.26,2191.43,601450.0,2.31
2023-12-03,2192.79,2164.79,2215.46,2150.58,279650.0,1.29
2023-12-02,2164.79,2087.21,2179.73,2086.29,344200.0,3.72
2023-12-01,2087.21,2051.59,2109.32,2045.39,402510.0,1.74
2023-11-30,2051.56,2028.99,2054.33,2021.44,252490.0,1.11
2023-11-29,2028.99,2048.47,2071.36,2020.31,269970.0,-0.95
2023-11-28,2048.47,2027.51,2074.79,1996.19,312940.0,1.03
2023-11-27,2027.51,2062.3,2071.13,1987.43,354280.0,-1.7
2023-11-26,2062.64,2082.91,2092.8,2038.28,259790.00000000003,-0.98
2023-11-25,2083.09,2080.63,2089.64,2065.17,154350.0,0.12
2023-11-24,2080.62,2061.92,2129.2,2059.23,460970.0,0.91
2023-11-23,2061.92,2063.05,2088.2,2040.66,264010.0,-0.06
2023-11-22,2063.05,1934.62,2090.01,1930.66,506350.0,6.64
2023-11-21,1934.62,2021.49,2034.51,1932.5,527410.0,-4.3
2023-11-20,2021.49,2011.02,2064.05,1994.89,455230.0,0.52
2023-11-19,2011.01,1961.72,2014.93,1943.63,269020.0,2.51
2023-11-18,1961.72,1960.8,1971.02,1920.13,298880.0,0.05
2023-11-17,1960.8,1961.77,1990.24,1908.24,430920.0,-0.05
2023-11-16,1961.76,2058.93,2089.44,1940.44,585120.0,-4.72
2023-11-15,2058.93,1979.4,2060.95,1967.97,455570.0,4.03
2023-11-14,1979.1,2054.15,2064.51,1943.01,521220.0,-3.66
2023-11-13,2054.18,2044.61,2115.24,2031.01,578440.0,0.47
2023-11-12,2044.61,2053.4,2065.35,2020.76,354640.0,-0.43
2023-11-11,2053.42,2077.72,2089.24,2033.56,405960.0,-1.17
2023-11-10,2077.78,2120.16,2135.91,2068.79,640310.0,-2.0
2023-11-09,2120.16,1888.42,2131.31,1882.91,1210000.0,12.22
2023-11-08,1889.29,1885.95,1903.67,1873.47,265080.0,0.18
2023-11-07,1885.97,1900.98,1906.55,1852.05,370100.0,-0.79
2023-11-06,1900.98,1891.81,1913.13,1870.0,359000.0,0.46
2023-11-05,1892.36,1855.72,1911.0,1846.57,418910.0,1.97
2023-11-04,1855.72,1832.31,1868.52,1824.4,190180.0,1.28
2023-11-03,1832.29,1800.28,1834.16,1779.79,337000.0,1.78
2023-11-02,1800.27,1846.6,1873.02,1789.0,398430.0,-2.51
2023-11-01,1846.6,1815.12,1857.0,1783.98,509010.0,1.73
2023-10-31,1815.13,1809.05,1819.43,1783.32,279110.0,0.34
2023-10-30,1809.05,1794.96,1829.47,1778.59,304470.0,0.78
2023-10-29,1794.96,1776.21,1809.98,1764.08,156390.0,1.06
2023-10-28,1776.21,1779.54,1801.12,1772.08,134100.0,-0.19
2023-10-27,1779.54,1803.38,1803.63,1751.77,298240.0,-1.31
2023-10-26,1803.13,1787.0,1864.81,1764.43,471170.0,0.9
2023-10-25,1787.0,1784.88,1814.21,1761.39,389390.0,0.12
2023-10-24,1784.88,1763.79,1853.31,1757.32,750210.0,1.2
2023-10-23,1763.75,1663.35,1791.99,1657.57,672280.0,6.04
2023-10-22,1663.35,1628.94,1667.5,1623.29,246680.0,2.11
2023-10-21,1628.94,1603.89,1642.33,1592.41,188940.0,1.56
2023-10-20,1603.89,1566.78,1629.26,1561.62,343610.0,2.37
2023-10-19,1566.79,1563.43,1573.48,1543.87,238420.0,0.21
2023-10-18,1563.43,1564.99,1583.77,1556.15,199430.0,-0.1
2023-10-17,1564.99,1599.48,1600.49,1553.63,250220.0,-2.16
2023-10-16,1599.48,1557.79,1635.46,1555.13,452690.0,2.69
2023-10-15,1557.66,1554.96,1565.8,1550.05,128699.99999999999,0.17
2023-10-14,1554.96,1552.17,1559.94,1545.32,107260.0,0.18
2023-10-13,1552.17,1539.7,1574.08,1538.07,208910.0,0.81
2023-10-12,1539.7,1566.88,1568.47,1523.78,260589.99999999997,-1.73
2023-10-11,1566.88,1567.62,1578.16,1549.16,279010.0,-0.05
2023-10-10,1567.6,1579.77,1593.73,1552.34,255410.0,-0.77
2023-10-09,1579.74,1632.85,1635.13,1550.1,372110.0,-3.25
2023-10-08,1632.85,1633.58,1641.3,1616.8,159270.0,-0.04
2023-10-07,1633.58,1640.59,1643.25,1630.18,107550.0,-0.73
2023-10-06,1645.62,1611.58,1659.99,1611.58,238240.0,2.11
2023-10-05,1611.58,1646.61,1654.03,1609.54,253050.0,-2.15
2023-10-04,1647.05,1656.88,1657.61,1630.48,243080.0,-0.59
2023-10-03,1656.88,1662.79,1670.45,1644.05,216110.0,-0.36
2023-10-02,1662.79,1732.9,1742.42,1638.04,412810.0,-4.05
2023-10-01,1732.89,1670.92,1741.94,1668.94,245320.0,3.71
2023-09-30,1670.92,1667.71,1693.68,1666.25,147600.0,0.19
2023-09-29,1667.72,1652.89,1686.63,1648.47,273450.0,0.9
2023-09-28,1652.89,1598.53,1667.61,1598.16,354030.0,3.4
2023-09-27,1598.49,1594.05,1633.5,1585.28,307590.0,0.28
2023-09-26,1594.04,1588.62,1597.67,1580.6,141610.0,0.34
2023-09-25,1588.62,1580.55,1596.57,1564.7,191410.0,0.51
2023-09-24,1580.55,1593.89,1600.37,1573.94,144300.0,-0.84
2023-09-23,1593.89,1593.1,1597.96,1587.79,69310.0,0.05
2023-09-22,1593.1,1584.03,1601.79,1578.78,135120.0,0.57
2023-09-21,1584.03,1622.28,1625.31,1569.03,264250.0,-2.36
2023-09-20,1622.28,1643.14,1649.17,1610.14,253880.0,-1.27
2023-09-19,1643.08,1636.88,1659.53,1627.31,201840.0,0.38
2023-09-18,1636.92,1622.63,1668.87,1609.69,302350.0,0.88
2023-09-17,1622.65,1634.41,1635.0,1612.87,127490.0,-0.72
2023-09-16,1634.41,1641.31,1650.04,1631.74,107110.0,-0.42
2023-09-15,1641.31,1626.49,1652.4,1612.25,194290.0,0.91
2023-09-14,1626.49,1607.63,1639.23,1607.08,293640.0,1.17
2023-09-13,1607.63,1592.5,1614.43,1582.03,238310.0,0.95
2023-09-12,1592.5,1551.89,1617.39,1549.71,354590.0,2.62
2023-09-11,1551.89,1617.44,1618.8,1533.95,444950.0,-4.05
2023-09-10,1617.44,1635.56,1635.72,1604.26,220970.0,-1.11
2023-09-09,1635.56,1636.45,1637.21,1630.12,63970.0,-0.05
2023-09-08,1636.45,1648.09,1657.53,1618.39,236380.0,-0.71
2023-09-07,1648.09,1633.18,1658.04,1624.07,243550.0,0.91
2023-09-06,1633.18,1634.46,1667.08,1610.49,240730.0,-0.08
2023-09-05,1634.46,1630.53,1647.67,1610.02,219790.0,0.24
2023-09-04,1630.51,1635.86,1643.31,1618.49,178250.0,-0.33
2023-09-03,1635.85,1637.05,1645.16,1625.61,124140.0,-0.07
2023-09-02,1637.05,1629.0,1644.63,1628.11,109030.0,0.49
2023-09-01,1629.0,1645.82,1654.39,1603.67,319190.0,-1.02
2023-08-31,1645.82,1705.23,1723.95,1634.74,355270.0,-3.48
2023-08-30,1705.22,1729.69,1730.71,1696.99,218440.0,-1.41
2023-08-29,1729.69,1653.22,1742.83,1640.29,528630.0,4.63
2023-08-28,1653.22,1658.34,1660.8,1628.79,229390.0,-0.31
2023-08-27,1658.33,1647.05,1660.11,1646.35,94200.0,0.68
2023-08-26,1647.05,1653.74,1655.58,1644.04,84340.0,-0.4
2023-08-25,1653.74,1661.18,1676.13,1636.77,250860.0,-0.43
2023-08-24,1660.89,1679.93,1683.03,1642.45,246620.0,-1.13
2023-08-23,1679.93,1634.3,1697.63,1629.86,399710.0,2.79
2023-08-22,1634.29,1667.6,1669.22,1588.36,424510.0,-2.0
2023-08-21,1667.6,1685.24,1686.11,1651.77,265910.0,-1.05
2023-08-20,1685.24,1669.68,1692.47,1662.82,205820.0,0.93
2023-08-19,1669.67,1661.27,1693.88,1654.35,243310.0,0.51
2023-08-18,1661.26,1681.51,1698.77,1646.32,572900.0,-1.34
2023-08-17,1683.89,1807.81,1809.81,1560.88,876700.0,-6.85
2023-08-16,1807.81,1828.98,1831.52,1803.31,217470.0,-1.16
2023-08-15,1828.98,1845.51,1847.35,1816.32,196600.0,-0.9
2023-08-14,1845.51,1840.73,1856.48,1835.9,158110.0,0.26
2023-08-13,1840.73,1849.94,1861.5,1835.51,126510.0,-0.5
2023-08-12,1849.94,1848.88,1853.54,1846.13,66930.0,0.06
2023-08-11,1848.88,1852.46,1857.17,1840.65,120550.0,-0.19
2023-08-10,1852.46,1855.36,1865.94,1847.34,134210.0,-0.16
2023-08-09,1855.36,1856.24,1870.48,1846.76,203580.0,-0.05
2023-08-08,1856.24,1829.1,1871.77,1826.4,253390.0,1.48
2023-08-07,1829.11,1830.28,1846.41,1805.3,243920.0,-0.06
2023-08-06,1830.28,1836.48,1838.08,1826.12,100320.0,-0.34
2023-08-05,1836.48,1830.24,1838.62,1827.52,103080.0,0.34
2023-08-04,1830.24,1835.98,1849.13,1819.65,199600.0,-0.31
2023-08-03,1835.98,1839.76,1858.62,1828.34,182560.0,-0.23
2023-08-02,1840.21,1874.21,1879.32,1822.94,272700.0,-1.81
2023-08-01,1874.21,1856.17,1875.0,1818.06,386290.0,0.97
2023-07-31,1856.17,1861.81,1876.03,1851.42,177970.0,-0.3
2023-07-30,1861.81,1880.55,1884.33,1851.63,167770.0,-1.0
2023-07-29,1880.55,1874.23,1886.26,1869.74,79760.0,0.34
2023-07-28,1874.23,1861.32,1882.23,1856.9,148920.0,0.69
2023-07-27,1861.32,1872.0,1885.87,1855.4,176210.0,-0.57
2023-07-26,1872.0,1857.67,1886.92,1849.43,286610.0,0.77
2023-07-25,1857.67,1850.05,1867.36,1845.68,161060.0,0.41
2023-07-24,1850.04,1888.85,1890.78,1835.14,297130.0,-2.05
2023-07-23,1888.85,1866.26,1903.95,1858.12,164310.0,1.21
2023-07-22,1866.25,1891.75,1897.03,1854.09,143130.0,-1.35
2023-07-21,1891.75,1891.68,1905.57,1884.95,176390.0,0.03
2023-07-20,1891.23,1888.64,1928.36,1879.39,321920.0,0.14
2023-07-19,1888.65,1897.58,1920.48,1882.18,244920.0,-0.47
2023-07-18,1897.58,1911.24,1917.21,1877.52,233000.0,-0.71
2023-07-17,1911.24,1922.45,1935.99,1876.0,293540.0,-0.58
2023-07-16,1922.45,1931.43,1942.55,1918.01,158590.0,-0.46
2023-07-15,1931.42,1938.05,1946.1,1926.83,145890.0,-0.34
2023-07-14,1938.05,2004.77,2025.56,1900.22,530860.0,-3.33
2023-07-13,2004.77,1871.86,2010.75,1863.22,588530.0,7.1
2023-07-12,1871.86,1878.33,1901.45,1865.11,280910.0,-0.34
2023-07-11,1878.33,1880.42,1889.83,1863.93,191470.0,-0.11
2023-07-10,1880.42,1862.91,1903.82,1846.71,264830.0,0.94
2023-07-09,1862.91,1865.28,1878.22,1856.97,145470.0,-0.13
2023-07-08,1865.28,1870.92,1873.16,1843.82,136690.0,-0.3
2023-07-07,1870.92,1848.29,1877.51,1827.35,249820.0,1.22
2023-07-06,1848.36,1910.43,1957.58,1847.01,483000.0,-3.25
2023-07-05,1910.43,1936.21,1942.15,1896.43,284340.0,-1.33
2023-07-04,1936.19,1955.56,1966.03,1931.64,226100.0,-0.99
2023-07-03,1955.56,1937.57,1974.61,1934.51,346330.0,0.93
2023-07-02,1937.57,1924.53,1958.36,1893.68,283610.0,0.68
2023-07-01,1924.53,1933.8,1943.2,1909.92,189410.0,-0.48
2023-06-30,1933.8,1851.92,1943.65,1837.49,765420.0,4.42
2023-06-29,1851.92,1827.95,1878.86,1827.95,256220.00000000003,1.31
2023-06-28,1827.95,1889.51,1890.11,1821.94,356710.0,-3.26
2023-06-27,1889.51,1859.0,1911.73,1856.19,386050.0,1.64
2023-06-26,1859.0,1898.8,1906.07,1840.63,479760.0,-2.1
2023-06-25,1898.8,1875.0,1929.61,1869.28,356990.0,1.27
2023-06-24,1875.0,1891.98,1904.04,1865.77,239370.0,-0.9
2023-06-23,1891.97,1872.29,1932.23,1864.6,428030.0,1.05
2023-06-22,1872.32,1889.87,1931.6,1866.66,438750.0,-0.93
2023-06-21,1889.87,1791.64,1899.11,1787.59,653630.0,5.48
2023-06-20,1791.61,1737.06,1793.35,1715.2,359770.0,3.14
2023-06-19,1737.06,1720.98,1748.05,1706.4,263640.0,0.93
2023-06-18,1720.98,1727.79,1746.4,1715.9,167460.0,-0.39
2023-06-17,1727.79,1717.92,1764.06,1714.3,227930.0,0.57
2023-06-16,1717.92,1666.96,1728.35,1653.68,333350.0,3.06
2023-06-15,1666.96,1650.96,1678.94,1632.5,397400.0,0.97
2023-06-14,1650.96,1739.6,1749.9,1636.49,451130.0,-5.1
2023-06-13,1739.6,1742.6,1763.15,1727.64,303230.0,-0.17
2023-06-12,1742.6,1752.8,1757.79,1722.92,320470.0,-0.58
2023-06-11,1752.8,1751.56,1775.87,1740.02,232040.0,0.07
2023-06-10,1751.56,1840.41,1844.23,1719.16,696590.0,-4.83
2023-06-09,1840.41,1845.68,1854.72,1828.66,215710.0,-0.29
2023-06-08,1845.68,1832.1,1860.53,1829.38,202780.0,0.74
2023-06-07,1832.1,1884.63,1893.73,1823.42,454830.0,-2.76
2023-06-06,1884.17,1811.19,1895.79,1800.75,518570.00000000006,4.03
2023-06-05,1811.2,1890.0,1890.53,1782.82,588610.0,-4.17
2023-06-04,1890.04,1892.05,1914.12,1884.54,183070.0,-0.11
2023-06-03,1892.05,1907.1,1907.9,1884.17,157100.0,-0.79
2023-06-02,1907.1,1861.77,1910.01,1847.84,329160.0,2.43
2023-06-01,1861.77,1873.62,1888.07,1846.23,286980.0,-0.63
2023-05-31,1873.63,1900.59,1906.21,1852.0,337870.0,-1.42
2023-05-30,1900.59,1892.61,1915.91,1882.97,288670.0,0.42
2023-05-29,1892.61,1908.37,1925.74,1878.33,338070.0,-0.83
2023-05-28,1908.35,1829.91,1914.92,1824.7,401090.0,4.29
2023-05-27,1829.91,1827.8,1835.94,1817.35,147460.0,0.12
2023-05-26,1827.8,1805.62,1837.39,1798.1,290890.0,1.22
2023-05-25,1805.69,1799.91,1817.05,1764.92,370600.0,0.32
2023-05-24,1799.91,1854.08,1854.08,1781.7,441640.0,-2.92
2023-05-23,1854.08,1817.19,1868.89,1815.41,428050.0,2.03
2023-05-22,1817.19,1804.89,1827.38,1792.35,250270.0,0.68
2023-05-21,1804.89,1819.66,1827.47,1799.03,170050.0,-0.81
2023-05-20,1819.68,1812.32,1828.06,1807.08,134460.0,0.41
2023-05-19,1812.32,1800.95,1829.33,1796.99,253500.0,0.63
